2016-5-23,2016,13,3,301.74,302.12,0,2.61,0.73,0,Moderate (11-50% Bleached),-5.89937,110.24403
2016-5-6,2016,37,3,302.01,302.06,0,9.55,0.59,2.7,Severe (>50% Bleached),-5.89806,110.43379
2016-5-17,2016,13,3,301.87,302.11,0,3.77,0.32,0,Moderate (11-50% Bleached),-5.880232,110.359395
2016-5-5,2016,8,3,302.02,302.01,0,9.34,0.86,0,Moderate (11-50% Bleached),-5.862862,110.466484
2016-5-5,2016,5,3,302.02,302.01,0,9.34,0.86,0,Moderate (11-50% Bleached),-5.856815,110.472788
2016-5-11,2016,9,3,301.85,302.04,0,5.42,0.48,1.07,Moderate (11-50% Bleached),-5.833654,110.488514
2016-5-12,2016,13,3,301.87,302.08,0,2.7,0.2,1.03,Moderate (11-50% Bleached),-5.831288,110.382244
2016-5-14,2016,19,3,301.84,302.02,0,7.15,0.23,0,Severe (>50% Bleached),-5.82071,110.438853
2016-5-10,2016,12,3,302.04,301.99,0,8.97,0.75,2.27,Moderate (11-50% Bleached),-5.80877,110.511626
2016-5-8,2016,13,3,301.98,301.99,0,7.46,0.62,2.67,Moderate (11-50% Bleached),-5.80419,110.55876
2016-5-21,2016,13,3,301.68,302.04,0,2.85,0.55,0,Moderate (11-50% Bleached),-5.802959,110.164412
2016-5-10,2016,18,3,302.04,301.99,0,8.97,0.75,2.27,Severe (>50% Bleached),-5.799804,110.510647
2016-5-15,2016,15,3,301.89,302.07,0,2.55,0.16,0,Moderate (11-50% Bleached),-5.79817,110.34733
2016-5-8,2016,6,3,301.97,301.95,0,8.66,0.51,2.59,Moderate (11-50% Bleached),-5.784757,110.519274
2016-5-15,2016,11,3,301.88,302.02,0,1.41,0.2,0,Moderate (11-50% Bleached),-5.76733,110.325654
2016-5-20,2016,11,3,301.7,301.96,0,2.68,0.32,0,Moderate (11-50% Bleached),-5.743575,110.19561
2016-5-16,2016,12,3,301.77,301.96,0,8.03,-0.14,3.19,Moderate (11-50% Bleached),-5.74239,110.41747
2016-7-18,2016,7,5,301.24,302.25,0,11.84,-0.09,5.22,Moderate (11-50% Bleached),-4.9720167,119.284125
2016-7-17,2016,3,3,301.26,302.25,0,10.2,-0.11,2.34,Mild (1-10% Bleached),-4.9211833,119.3170861
2016-4-18,2016,10,6,300.26,300.16,0,4.74,0.13,4.46,Moderate (11-50% Bleached),-4.71559,39.38113
2016-4-18,2016,11,5,300.26,300.16,0,4.74,0.13,4.46,Moderate (11-50% Bleached),-4.715,39.3787
2016-5-23,2016,10,2.5,298.58,300.16,0,6.25,-1.35,5.6,Moderate (11-50% Bleached),-4.71498,39.3722
2016-4-18,2016,5,5,300.26,300.16,0,4.74,0.13,4.46,Moderate (11-50% Bleached),-4.70938,39.40823
2016-4-18,2016,5,5,300.26,300.16,0,4.74,0.13,4.46,Moderate (11-50% Bleached),-4.70851,39.41012
2016-4-7,2016,22,1,300.53,299.92,0,3.28,0.44,2.67,Moderate (11-50% Bleached),-4.02163,39.73313
2016-4-10,2016,10,1,300.56,299.95,0,3.89,0.05,2.4,Moderate (11-50% Bleached),-3.99457,39.74836
2016-5-12,2016,8,1.5,298.79,299.95,0,5.33,-0.61,3.6,Moderate (11-50% Bleached),-3.994569,39.748362
2016-4-10,2016,16,1,300.56,299.95,0,3.89,0.05,2.4,Moderate (11-50% Bleached),-3.99434,39.74766
2016-5-12,2016,4,1.5,298.79,299.95,0,5.33,-0.61,3.6,Moderate (11-50% Bleached),-3.994339,39.747659
2016-5-12,2016,15,1.5,298.79,299.95,0,5.33,-0.61,3.6,Moderate (11-50% Bleached),-3.99167,39.75056
2016-4-10,2016,2,14,300.56,299.95,0,3.89,0.05,2.4,Mild (1-10% Bleached),-3.984,39.7601
2016-4-6,2016,8,1,262.15,299.9425,0,4.33,0.1275,2.9925,Moderate (11-50% Bleached),-3.9417,39.7823
2016-4-2,2016,13,1,300.82,299.91,0,7.06,0.51,4.02,Moderate (11-50% Bleached),-3.80136,39.83687
2016-5-20,2016,19,2,298.48,299.77,0,2.67,-0.98,1.17,Moderate (11-50% Bleached),-3.383981,39.991845
2016-4-13,2016,33,2,300.23,299.77,0,1.36,0.23,0,Severe (>50% Bleached),-3.38398,39.99185
2016-4-13,2016,24,1.5,300.23,299.77,0,1.36,0.23,0,Severe (>50% Bleached),-3.38306,39.9925
2016-5-20,2016,20,2,298.48,299.77,0,2.67,-0.98,1.17,Moderate (11-50% Bleached),-3.38306,39.9925
2016-4-12,2016,23,1.5,300.44,299.73,0,5.46,1.06,3.42,Moderate (11-50% Bleached),-3.26,40.15
2016-4-12,2016,25,1.5,300.44,299.73,0,5.46,1.06,3.42,Severe (>50% Bleached),-3.26,40.15
2016-4-5,2016,15,1.5,300.74,299.73,0,7.08,0.73,3.42,Moderate (11-50% Bleached),-3.26,40.15
2016-5-19,2016,20,2,298.33,299.73,0,7.62,-1.28,4.48,Moderate (11-50% Bleached),-3.26,40.15
2016-5-19,2016,17,2,298.33,299.73,0,7.62,-1.28,4.48,Moderate (11-50% Bleached),-3.26,40.15
2016-4-12,2016,30,8,300.47,299.82,0,5.36,1.06,3.15,Severe (>50% Bleached),-3.24628,40.14704
2016-5-6,2016,35,10,301.85,301.79,0,7.71,0.35,4.75,Severe (>50% Bleached),4.17663,73.48344
2016-4-23,2016,12,10,302.13,301.77,0,12.51,1.39,9.79,Moderate (11-50% Bleached),4.26903,73.48879
